gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
1894918310,7feba584-f762-11e1-a439-00145eb45e9a,urn:catalog:NMNH-SI:USNM:46333:4a1c5c521667cec677804b212c18238c,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus subsp. triseriatus,"(Wagler, 1830)",MX,SANTA TERESA,Nayarit,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,22.508333,-104.775,,,0,0,0,0,,,,,2444358,2444358,PRESERVED_SPECIMEN,NMNH-SI,USNM,46333,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,,2021-01-22T17:17:36.499Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TAXON_MATCH_HIGHERRANK;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_FUZZY
2630243718,b23dae1f-1b66-432f-908b-be7737aff2b8,urn:catalog:NHM:NHM:92.9.5.46:c6d5e1e841f780b60078aaa2a405af6f,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,"(Wagler, 1830)",MX,LA CUMBRE DE LOS ARRASTRADOS,Jalisco,PRESENT,,ff90b050-c256-11db-b71b-b8a03c50a862,20.1727845,-104.712737,1240,,1295.5,1295.5,0,0,1892-09-05T00:00:00,5,9,1892,2444358,2444358,PRESERVED_SPECIMEN,NHM,NHM,92.9.5.46,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),A. C. BULLER,,,2020-12-15T20:02:47.607Z,,COORDINATE_REPROJECTED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION
2630300849,7feba584-f762-11e1-a439-00145eb45e9a,urn:catalog:KU:KUH:29500-502:56cdb82af5facf5ae3fcf51aeed356b7,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus subsp. triseriatus,"(Wagler, 1830)",MX,IXTLAN DEL RIO,Nayarit,PRESENT,3,ff90b050-c256-11db-b71b-b8a03c50a862,21.058333,-104.375,,,0,0,0,0,,,,,2444358,2444358,PRESERVED_SPECIMEN,KU,KUH,29500-502,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,,2021-01-22T17:17:37.742Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TAXON_MATCH_HIGHERRANK;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION
686735264,dce00a1f-f6b4-4e11-9771-92c62c40ad80,b3858100-b069-11e3-8cfe-90b11c41863e,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,,MX,6 mi S Ixtlan del Rio,Nayarit,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,20.95053,-104.3668992,,,,,,,1950-08-31T00:00:00,31,8,1950,2444358,2444358,PRESERVED_SPECIMEN,KU,KUH,29502,,,,CC_BY_4_0,,,,,2021-02-02T22:18:28.513Z,,COORDINATE_ROUNDED;COORDINATE_REPROJECTED;COLLECTION_MATCH_FUZZY
686735263,dce00a1f-f6b4-4e11-9771-92c62c40ad80,b3857da1-b069-11e3-8cfe-90b11c41863e,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,,MX,6 mi S Ixtlan del Rio,Nayarit,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,20.95053,-104.3668992,,,,,,,1950-08-29T00:00:00,29,8,1950,2444358,2444358,PRESERVED_SPECIMEN,KU,KUH,29501,,,,CC_BY_4_0,,,,,2021-02-02T22:18:39.456Z,,COORDINATE_ROUNDED;COORDINATE_REPROJECTED;COLLECTION_MATCH_FUZZY
686735262,dce00a1f-f6b4-4e11-9771-92c62c40ad80,b3857a44-b069-11e3-8cfe-90b11c41863e,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,,MX,6 mi S Ixtlan del Rio,Nayarit,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,20.95053,-104.3668992,,,,,,,1950-09-02T00:00:00,2,9,1950,2444358,2444358,PRESERVED_SPECIMEN,KU,KUH,29500,,,,CC_BY_4_0,,,,,2021-02-02T22:18:40.561Z,,COORDINATE_ROUNDED;COORDINATE_REPROJECTED;COLLECTION_MATCH_FUZZY
1894918199,7feba584-f762-11e1-a439-00145eb45e9a,urn:catalog:NMNH-SI:USNM:46465:28e2b74428172e93ddad39e8a9027882,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus subsp. triseriatus,"(Wagler, 1830)",MX,AMECA,Jalisco,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,20.558333,-104.058333,,,0,0,0,0,,,,,2444358,2444358,PRESERVED_SPECIMEN,NMNH-SI,USNM,46465,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,,2021-01-22T17:17:34.103Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TAXON_MATCH_HIGHERRANK;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_FUZZY
686887057,dce00a1f-f6b4-4e11-9771-92c62c40ad80,bd30b38c-b069-11e3-8cfe-90b11c41863e,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,,MX,"Rancho San Francisco, 2.4 km NW Tapalpa",Jalisco,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,19.97057728,-103.7702143,,,,,,,1976-07-23T00:00:00,23,7,1976,2444358,2444358,PRESERVED_SPECIMEN,KU,KUH,180367,,,,CC_BY_4_0,,,,,2021-02-02T22:18:42.009Z,,COORDINATE_REPROJECTED;TYPE_STATUS_INVALID;COLLECTION_MATCH_FUZZY
686887056,dce00a1f-f6b4-4e11-9771-92c62c40ad80,bd30b201-b069-11e3-8cfe-90b11c41863e,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,,MX,"Rancho San Francisco, 2.4 km NW Tapalpa",Jalisco,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,19.97057728,-103.7702143,,,,,,,1969-06-01T00:00:00,,6,1969,2444358,2444358,PRESERVED_SPECIMEN,KU,KUH,180366,,,,CC_BY_4_0,,,,,2021-02-02T22:18:43.506Z,,COORDINATE_REPROJECTED;TYPE_STATUS_INVALID;COLLECTION_MATCH_FUZZY
1893319523,dcb23fa1-3f1a-4678-b11d-249787e79cae,urn:catalog:IBUNAM:CNAR:6941:28f545acfb8a7782ba18bb5b872dd352,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,"(Wagler, 1830)",MX,"Tapalpa, 5 km S",Jalisco,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,19.92,-103.76,,,1050,1050,0,0,1982-06-03T00:00:00,3,6,1982,2444358,2444358,PRESERVED_SPECIMEN,IBUNAM,CNAR,6941,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),Bo. Stille,,,2021-01-22T17:03:01.979Z,,GEODETIC_DATUM_ASSUMED_WGS84;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;DIFFERENT_OWNER_INSTITUTION
1893319674,dcb23fa1-3f1a-4678-b11d-249787e79cae,urn:catalog:IBUNAM:CNAR:6942:66739f3299cdd3920867384a0e467b51,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,"(Wagler, 1830)",MX,"Tapalpa, 2 Km E",Jalisco,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,19.96,-103.75,,,1100,1100,0,0,1982-06-02T00:00:00,2,6,1982,2444358,2444358,PRESERVED_SPECIMEN,IBUNAM,CNAR,6942,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),Bo. Stille,,,2021-01-22T17:03:02.349Z,,GEODETIC_DATUM_ASSUMED_WGS84;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;DIFFERENT_OWNER_INSTITUTION
2629139241,63ed64cb-90b7-4ecc-b94c-3a0317742379,urn:catalog:ENCB-IPN:ENCB:14843:04aad36d42133e686b89423da51cf7df,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,"(Wagler, 1830)",MX,2.5 Km S Atemajac de Brizuela,Jalisco,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,20.11389,-103.727501,,,1175,1175,0,0,1990-06-07T00:00:00,7,6,1990,2444358,2444358,PRESERVED_SPECIMEN,ENCB-IPN,ENCB,14843,,T. Alvarez; J. C. López V.,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),M. Aguilar C.,,,2020-12-15T17:34:54.470Z,,COORDINATE_ROUNDED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION
2629130842,63ed64cb-90b7-4ecc-b94c-3a0317742379,urn:catalog:ENCB-IPN:ENCB:14844:f65c6e229f7ce91508d06be97acc08c3,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,"(Wagler, 1830)",MX,2.5 Km S Atemajac de Brizuela,Jalisco,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,20.11389,-103.727501,,,1175,1175,0,0,1990-06-07T00:00:00,7,6,1990,2444358,2444358,PRESERVED_SPECIMEN,ENCB-IPN,ENCB,14844,,T. Alvarez; J. C. López V.,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),M. Aguilar C.,,,2020-12-15T17:25:54.884Z,,COORDINATE_ROUNDED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION
686813019,dce00a1f-f6b4-4e11-9771-92c62c40ad80,b8a08bbe-b069-11e3-8cfe-90b11c41863e,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,,MX,6.4 km E Atemajac de Brizuela,Jalisco,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,20.09057192,-103.7102134,,,,,,,1966-08-28T00:00:00,28,8,1966,2444358,2444358,PRESERVED_SPECIMEN,KU,KUH,106290,,,,CC_BY_4_0,,,,,2021-02-02T22:18:41.108Z,,COORDINATE_REPROJECTED;COLLECTION_MATCH_FUZZY
1894918046,7feba584-f762-11e1-a439-00145eb45e9a,urn:catalog:UMMZ:UMMZ:101550:d69f053ad42761a98cae7a75793387f3,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus subsp. triseriatus,"(Wagler, 1830)",MX,Nevado de Colima,Jalisco,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,19.575,-103.625,,,1150,1150,0,0,,,,,2444358,2444358,PRESERVED_SPECIMEN,UMMZ,UMMZ,101550,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,,2021-01-22T17:17:38.950Z,,GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TAXON_MATCH_HIGHERRANK;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
657368830,7a25f7aa-03fb-4322-aaeb-66719e1a9527,B4A1A61A-FAE8-4068-9176-5BF914148FAB,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,,MX,17 mi. W. Atenquique; by road,Jalisco,PRESENT,1,493fe050-055d-11d8-b84f-b8a03c50a862,19.45060239,-103.5502072,,,,,,,1966-07-15T00:00:00,15,7,1966,2444358,2444358,PRESERVED_SPECIMEN,LACM,Herps,25944,10268,,,CC0_1_0,,J.R. Dixon & R.H. Heyer,,NATIVE,2021-01-22T17:21:32.226Z,,COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2234828364,395dfaad-8b0d-47e2-a2ea-bf8a3fd5c10c,http://arctos.database.museum/guid/UTEP:Herp:10089?seid=3955749,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,,MX,"8 miles W of Atenquique, across from cone of Volcan De Fuego, near top of ridge",Jalisco,PRESENT,1,52c8f620-1816-11da-9544-b8a03c50a862,19.46060216,-103.4802056,,,3200.5,15.5,,,1975-06-26T00:00:00,26,6,1975,2444358,2444358,PRESERVED_SPECIMEN,UTEP,Amphibian and reptile specimens,UTEP:Herp:10089,,William A. Carter,,CC0_1_0,,Collector(s): Charles L. Fowler; Bruce G. Stewart; Preparator(s): William A. Carter,,,2021-01-29T01:01:04.667Z,,COORDINATE_REPROJECTED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_INSTITUTION;COLLECTION_MATCH_NONE
2234828276,395dfaad-8b0d-47e2-a2ea-bf8a3fd5c10c,http://arctos.database.museum/guid/UTEP:Herp:10088?seid=3955748,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,,MX,"8 miles W of Atenquique, across from cone of Volcan De Fuego, near top of ridge",Jalisco,PRESENT,1,52c8f620-1816-11da-9544-b8a03c50a862,19.46060216,-103.4802056,,,3200.5,15.5,,,1975-06-25T00:00:00,25,6,1975,2444358,2444358,PRESERVED_SPECIMEN,UTEP,Amphibian and reptile specimens,UTEP:Herp:10088,,William A. Carter,,CC0_1_0,,Collector(s): Charles L. Fowler; Preparator(s): William A. Carter,,,2021-01-29T01:01:00.189Z,,COORDINATE_REPROJECTED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_INSTITUTION;COLLECTION_MATCH_NONE
686888779,dce00a1f-f6b4-4e11-9771-92c62c40ad80,bd4654ca-b069-11e3-8cfe-90b11c41863e,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,,MX,Rancho San Francisco,Jalisco,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,19.54059878,-103.3702034,,,,,,,1977-09-01T00:00:00,,9,1977,2444358,2444358,PRESERVED_SPECIMEN,KU,KUH,182078,,,,CC_BY_4_0,,,,,2021-02-02T22:18:34.832Z,,COORDINATE_REPROJECTED;COLLECTION_MATCH_FUZZY
2266290667,544ae945-0a4f-43de-9387-cff775273c77,150d6712-d95d-4e13-83c3-cd553d7bf218,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus triseriatus,,MX,,Morelos,PRESENT,,927f1e70-cf74-11d8-bf68-b8a03c50a862,30.118065,-103.244621,10325,,,,,,1974-06-22T00:00:00,22,6,1974,2444358,2444358,PRESERVED_SPECIMEN,JFBM,Herps,R1643,s.n.,"R. A. Anderson, P. J. Regal, and M. Pappas",,CC0_1_0,J. F. Bell Museum of Natural History,"Anderson, R.A.; Regal, P.J.; Pappas, M.",,,2020-12-15T18:38:10.056Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_COORDINATE_MISMATCH;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1893321936,dcb23fa1-3f1a-4678-b11d-249787e79cae,urn:catalog:IBUNAM:CNAR:7367:494449a3fd3ed43e8b600ed73f26a8f1,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus subsp. triseriatus,"(Wagler, 1830)",MX,13 km al W de Villa Hidalgo,Jalisco,PRESENT,2,ff90b050-c256-11db-b71b-b8a03c50a862,21.73,-102.66,,,1100,1100,0,0,1989-08-27T00:00:00,27,8,1989,2444358,2444358,PRESERVED_SPECIMEN,IBUNAM,CNAR,7367,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),JUDITH RODRIGUEZ TORRES,,,2021-01-22T17:03:04.441Z,,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;DIFFERENT_OWNER_INSTITUTION
2630242491,b23dae1f-1b66-432f-908b-be7737aff2b8,urn:catalog:NHM:NHM:1914.1.28.143:f736341b80be0727f3d60b4c43e5c734,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,"(Wagler, 1830)",MX,TANCITARO,Michoacan de ocampo,PRESENT,,ff90b050-c256-11db-b71b-b8a03c50a862,19.341667,-102.375,,,0,0,0,0,1914-01-28T00:00:00,28,1,1914,2444358,2444358,PRESERVED_SPECIMEN,NHM,NHM,1914.1.28.143,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),H. GADOW,,,2020-12-15T20:02:47.501Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TYPE_STATUS_INVALID;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION
1894918092,7feba584-f762-11e1-a439-00145eb45e9a,urn:catalog:NM-CAS:CASM:10444-445:157addf1cb39e1d5bbaa3ab1df7dd9ef,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus subsp. triseriatus,"(Wagler, 1830)",MX,TANCITARO,Michoacan de ocampo,PRESENT,2,ff90b050-c256-11db-b71b-b8a03c50a862,19.341667,-102.375,,,0,0,0,0,,,,,2444358,2444358,PRESERVED_SPECIMEN,NM-CAS,CASM,10444-445,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,,2021-01-22T17:17:36.505Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TAXON_MATCH_HIGHERRANK;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_FUZZY
1894918030,7feba584-f762-11e1-a439-00145eb45e9a,urn:catalog:FMNH:FMNH:39095-127:d5b6fedce4c2cfbfa6fb22714ff11a28,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus subsp. triseriatus,"(Wagler, 1830)",MX,TANCITARO,Michoacan de ocampo,PRESENT,33,ff90b050-c256-11db-b71b-b8a03c50a862,19.341667,-102.375,,,0,0,0,0,,,,,2444358,2444358,PRESERVED_SPECIMEN,FMNH,FMNH,39095-127,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,,2021-01-22T17:17:39.278Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TAXON_MATCH_HIGHERRANK;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
1894917987,7feba584-f762-11e1-a439-00145eb45e9a,urn:catalog:FMNH:FMNH:37038-048:cdde7c5ab2ab2227c79b7cddb5746dec,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus subsp. triseriatus,"(Wagler, 1830)",MX,TANCITARO,Michoacan de ocampo,PRESENT,11,ff90b050-c256-11db-b71b-b8a03c50a862,19.341667,-102.375,,,0,0,0,0,,,,,2444358,2444358,PRESERVED_SPECIMEN,FMNH,FMNH,37038-048,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,,2021-01-22T17:17:39.858Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TAXON_MATCH_HIGHERRANK;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
1894917648,7feba584-f762-11e1-a439-00145eb45e9a,urn:catalog:FMNH:FMNH:40820-823:8bcee9baef5775458d9c8cfcaee0982e,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus subsp. triseriatus,"(Wagler, 1830)",MX,TANCITARO,Michoacan de ocampo,PRESENT,4,ff90b050-c256-11db-b71b-b8a03c50a862,19.341667,-102.375,,,0,0,0,0,,,,,2444358,2444358,PRESERVED_SPECIMEN,FMNH,FMNH,40820-823,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,,2021-01-22T17:17:28.778Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TAXON_MATCH_HIGHERRANK;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
1894917572,7feba584-f762-11e1-a439-00145eb45e9a,urn:catalog:FMNH:FMNH:40817:6f971e7ecb2175ba63efcd4016b4518a,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus subsp. triseriatus,"(Wagler, 1830)",MX,TANCITARO,Michoacan de ocampo,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,19.341667,-102.375,,,0,0,0,0,,,,,2444358,2444358,PRESERVED_SPECIMEN,FMNH,FMNH,40817,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,,2021-01-22T17:17:39.633Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TAXON_MATCH_HIGHERRANK;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
1894607101,985eec8a-e9e3-4117-8231-fdebe0634a90,urn:catalog:IBUNAM:CNAR:17963:bf212cac4e671cfc8ffd46aba5e63bb9,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,"(Wagler, 1830)",MX,Parque Nacional Barranca del Cupatitzio,Michoacan de ocampo,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,19.425361,-102.107417,,,945.5,945.5,0,0,2003-07-19T00:00:00,19,7,2003,2444358,2444358,PRESERVED_SPECIMEN,IBUNAM,CNAR,17963,,V.H.R.R.,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),G.CH.L.,,,2020-12-15T19:54:45.817Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;DIFFERENT_OWNER_INSTITUTION
